2022-07-06 16:48:56,824 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:49:06,690 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:49:16,501 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:49:26,332 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:49:36,181 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:49:45,987 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:49:55,850 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:50:05,686 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:50:15,523 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:50:25,353 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:50:35,223 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:50:45,040 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:50:54,867 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:51:04,717 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:51:14,552 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:51:24,413 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:51:34,264 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:51:44,264 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:51:54,120 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:52:03,957 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:52:13,794 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:52:23,628 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:52:33,470 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:52:43,273 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:52:53,108 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:53:02,922 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:53:12,753 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:53:22,599 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:53:32,424 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:53:42,285 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:53:52,136 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:54:01,976 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:54:11,820 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:54:21,628 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:54:31,472 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:54:41,311 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:54:51,162 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:55:01,008 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:55:10,859 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:55:20,704 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:55:30,539 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:55:40,406 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:55:50,248 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:56:00,103 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:56:09,959 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:56:19,814 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:56:29,652 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:56:39,497 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:56:49,339 INFO    MainThread:102293 [wandb_watch.py:watch():47] Watching
2022-07-06 16:56:52,301 INFO    MainThread:102293 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-06 16:56:52,301 INFO    MainThread:102293 [jupyter.py:save_ipynb():377] not saving jupyter notebook
